p,q,theta,mu,rhoA0,rhoA,rhoB,rho
100,1500,0.4,0.025,0.6000000000000001,0.9999999999999996,1.1520667709370185e-10,0.5000000000576031
100,1500,0.4,0.025,0.625,0.9999999999999996,1.152066772184698e-10,0.5000000000576031
100,1500,0.4,0.025,0.65,0.9999999999999997,1.1520667728299501e-10,0.5000000000576031
100,1500,0.4,0.025,0.675,0.9999999999999997,1.1520667731336309e-10,0.5000000000576031
100,1500,0.4,0.025,0.7000000000000001,0.9999999999999998,1.1520667732635775e-10,0.5000000000576033
100,1500,0.4,0.025,0.7250000000000001,0.9999999999999998,1.1520667733138972e-10,0.5000000000576033
100,1500,0.4,0.025,0.75,0.9999999999999998,1.1520667733313888e-10,0.5000000000576033
100,1500,0.4,0.025,0.775,0.9999999999999998,1.1520667733367858e-10,0.5000000000576033
100,1500,0.4,0.025,0.8,0.9999999999999998,1.1520667733382402e-10,0.5000000000576033
100,1500,0.4,0.025,0.8250000000000001,0.9999999999999998,1.1520645346403825e-10,0.5000000000576031
100,1500,0.4,0.025,0.8500000000000001,0.9999999999999999,1.1520664158753213e-10,0.5000000000576033
100,1500,0.4,0.025,0.875,0.9999999999999999,1.1520667103237141e-10,0.5000000000576033
100,1500,0.4,0.025,0.9,0.9999999999999999,1.1520667483732872e-10,0.5000000000576033
100,1500,0.4,0.025,0.925,0.9999999999999999,1.1520667553907509e-10,0.5000000000576033
100,1500,0.4,0.025,0.9500000000000001,1.0,1.1520667604583604e-10,0.5000000000576034
100,1500,0.4,0.025,0.9750000000000001,1.0,1.1520667663372255e-10,0.5000000000576034
100,1500,0.4,0.025,1.0,1.0,1.1520667336044185e-10,0.5000000000576034
100,1500,0.5,0.025,0.0,0.0,0.0,0.0
100,1500,0.5,0.025,0.025,0.025000000000322063,1.4828181669677878e-19,0.012500000000161032
100,1500,0.5,0.025,0.05,0.05000000010406508,5.602782456311799e-19,0.02500000005203254
100,1500,0.5,0.025,0.07500000000000001,0.07500000507541706,1.4898849404137687e-18,0.03750000253770853
100,1500,0.5,0.025,0.1,0.10000009628600469,3.3501398530041532e-18,0.050000048143002344
100,1500,0.5,0.025,0.125,0.1250010159734849,6.783904427636233e-18,0.06250050798674245
100,1500,0.5,0.025,0.15000000000000002,0.1500071331786992,1.2758679796148779e-17,0.0750035665893496
100,1500,0.5,0.025,0.17500000000000002,0.17503701204725186,2.2698273766664222e-17,0.08751850602362594
100,1500,0.5,0.025,0.2,0.20015206381637377,3.8688368211907614e-17,0.1000760319081869
100,1500,0.5,0.025,0.225,0.2255206724670797,6.387330625961852e-17,0.11276033623353988
100,1500,0.5,0.025,0.25,0.2515535789466518,1.034234947349997e-16,0.12577678947332596
100,1500,0.5,0.025,0.275,0.2792422681413524,1.6745322964577712e-16,0.13962113407067628
100,1500,0.5,0.025,0.30000000000000004,0.3115255063798412,2.838551702869903e-16,0.15576275318992075
100,1500,0.5,0.025,0.325,0.9999999999999585,3.999689328334162e-13,0.5000000000001792
100,1500,0.5,0.025,0.35000000000000003,0.9999999999999598,3.999689328320115e-13,0.5000000000001799
100,1500,0.5,0.025,0.375,0.9999999999999615,3.9996893279814566e-13,0.5000000000001807
100,1500,0.5,0.025,0.4,0.999999999999963,3.9996893017714367e-13,0.5000000000001815
100,1500,0.5,0.025,0.42500000000000004,0.9999999999999646,3.9996893283400427e-13,0.5000000000001823
100,1500,0.5,0.025,0.45,0.9999999999999662,3.999688498022236e-13,0.5000000000001831
100,1500,0.5,0.025,0.47500000000000003,0.9999999999999676,3.9996893281952064e-13,0.5000000000001837
100,1500,0.5,0.025,0.5,0.9999999999999691,3.999689328333035e-13,0.5000000000001845
100,1500,0.5,0.025,0.525,0.9999999999999707,3.999689328340782e-13,0.5000000000001853
100,1500,0.5,0.025,0.55,0.9999999999999722,3.999689328341321e-13,0.5000000000001861
100,1500,0.5,0.025,0.5750000000000001,0.9999999999999738,3.999685691040621e-13,0.5000000000001869
100,1500,0.5,0.025,0.6000000000000001,0.9999999999999754,3.999689247763883e-13,0.5000000000001876
100,1500,0.5,0.025,0.625,0.9999999999999769,3.9996893260335957e-13,0.5000000000001884
100,1500,0.5,0.025,0.65,0.9999999999999785,3.999689328172916e-13,0.5000000000001892
100,1500,0.5,0.025,0.675,0.99999999999998,3.999689328296854e-13,0.50000000000019
100,1500,0.5,0.025,0.7000000000000001,0.9999999999999816,3.999689328323331e-13,0.5000000000001907
100,1500,0.5,0.025,0.7250000000000001,0.9999999999999831,3.999689328334213e-13,0.5000000000001915
100,1500,0.5,0.025,0.75,0.9999999999999846,3.999689328338951e-13,0.5000000000001923
100,1500,0.5,0.025,0.775,0.9999999999999861,3.9996893283408566e-13,0.5000000000001931
100,1500,0.5,0.025,0.8,0.9999999999999877,3.999689328341553e-13,0.5000000000001938
100,1500,0.5,0.025,0.8250000000000001,0.9999999999999892,3.999689328341795e-13,0.5000000000001946
100,1500,0.5,0.025,0.8500000000000001,0.9999999999999908,3.999689328341891e-13,0.5000000000001954
100,1500,0.5,0.025,0.875,0.9999999999999923,3.999676083704914e-13,0.5000000000001962
100,1500,0.5,0.025,0.9,0.9999999999999938,3.9996879931140523e-13,0.5000000000001968
100,1500,0.5,0.025,0.925,0.9999999999999953,3.9996892455597087e-13,0.5000000000001976
100,1500,0.5,0.025,0.9500000000000001,0.9999999999999969,3.999689325728555e-13,0.5000000000001984
100,1500,0.5,0.025,0.9750000000000001,0.9999999999999984,3.999689328239261e-13,0.5000000000001992
100,1500,0.5,0.025,1.0,1.0,3.9996893278687734e-13,0.5000000000002
100,1500,0.1,0.05,0.0,0.0,0.0,0.0
100,1500,0.1,0.05,0.025,0.9999999999999988,0.9999999999999988,0.9999999999999988
100,1500,0.1,0.05,0.05,0.9999999999999989,0.9999999999999988,0.9999999999999989
100,1500,0.1,0.05,0.07500000000000001,0.9999999999999989,0.9999999999999988,0.9999999999999989
100,1500,0.1,0.05,0.1,0.9999999999999989,0.9999999999999988,0.9999999999999989
100,1500,0.1,0.05,0.125,0.9999999999999989,0.9999999999999988,0.9999999999999989
100,1500,0.1,0.05,0.15000000000000002,0.999999999999999,0.9999999999999988,0.9999999999999989
100,1500,0.1,0.05,0.17500000000000002,0.999999999999999,0.9999999999999988,0.9999999999999989
100,1500,0.1,0.05,0.2,0.9999999999999991,0.9999999999999988,0.9999999999999989
100,1500,0.1,0.05,0.225,0.999999999999999,0.9999999999999988,0.9999999999999989
100,1500,0.1,0.05,0.25,0.9999999999999991,0.9999999999999988,0.9999999999999989
100,1500,0.1,0.05,0.275,0.9999999999999991,0.9999999999999988,0.9999999999999989
100,1500,0.1,0.05,0.30000000000000004,0.9999999999999991,0.9999999999999988,0.9999999999999989
100,1500,0.1,0.05,0.325,0.9999999999999993,0.9999999999999988,0.9999999999999991
100,1500,0.1,0.05,0.35000000000000003,0.9999999999999991,0.9999999999999988,0.9999999999999989
100,1500,0.1,0.05,0.375,0.9999999999999992,0.9999999999999988,0.999999999999999
100,1500,0.1,0.05,0.4,0.9999999999999992,0.9999999999999988,0.999999999999999
100,1500,0.1,0.05,0.42500000000000004,0.9999999999999993,0.9999999999999988,0.9999999999999991
100,1500,0.1,0.05,0.45,0.9999999999999993,0.9999999999999988,0.9999999999999991
100,1500,0.1,0.05,0.47500000000000003,0.9999999999999993,0.9999999999999988,0.9999999999999991
100,1500,0.1,0.05,0.5,0.9999999999999993,0.9999999999999988,0.9999999999999991
100,1500,0.1,0.05,0.525,0.9999999999999994,0.9999999999999988,0.9999999999999991
100,1500,0.1,0.05,0.55,0.9999999999999994,0.9999999999999988,0.9999999999999991
100,1500,0.1,0.05,0.5750000000000001,0.9999999999999996,0.9999999999999988,0.9999999999999991
100,1500,0.1,0.05,0.6000000000000001,0.9999999999999996,0.9999999999999988,0.9999999999999991
100,1500,0.1,0.05,0.625,0.9999999999999996,0.9999999999999988,0.9999999999999991
100,1500,0.1,0.05,0.65,0.9999999999999996,0.9999999999999988,0.9999999999999991
100,1500,0.1,0.05,0.675,0.9999999999999996,0.9999999999999988,0.9999999999999991
100,1500,0.1,0.05,0.7000000000000001,0.9999999999999996,0.9999999999999988,0.9999999999999991
100,1500,0.1,0.05,0.7250000000000001,0.9999999999999997,0.9999999999999988,0.9999999999999992
100,1500,0.1,0.05,0.75,0.9999999999999997,0.9999999999999988,0.9999999999999992
100,1500,0.1,0.05,0.775,0.9999999999999998,0.9999999999999988,0.9999999999999993
100,1500,0.1,0.05,0.8,0.9999999999999998,0.9999999999999988,0.9999999999999993
100,1500,0.1,0.05,0.8250000000000001,0.9999999999999998,0.9999999999999988,0.9999999999999993
100,1500,0.1,0.05,0.8500000000000001,0.9999999999999998,0.9999999999999988,0.9999999999999993
100,1500,0.1,0.05,0.875,0.9999999999999999,0.9999999999999988,0.9999999999999993
100,1500,0.1,0.05,0.9,0.9999999999999999,0.9999999999999988,0.9999999999999993
100,1500,0.1,0.05,0.925,0.9999999999999999,0.9999999999999988,0.9999999999999993
100,1500,0.1,0.05,0.9500000000000001,0.9999999999999999,0.9999999999999988,0.9999999999999993
100,1500,0.1,0.05,0.9750000000000001,1.0,0.9999999999999988,0.9999999999999993
100,1500,0.1,0.05,1.0,1.0,0.9999999999999988,0.9999999999999993
100,1500,0.2,0.05,0.0,0.0,0.0,0.0
100,1500,0.2,0.05,0.025,0.02505195967694583,8.789464588157074e-11,0.012525979882420239
100,1500,0.2,0.05,0.05,0.051949921139079404,1.6458839533212134e-09,0.025974961392481677
100,1500,0.2,0.05,0.07500000000000001,0.9999999999999989,0.002822330263419616,0.5014111651317092
100,1500,0.2,0.05,0.1,0.9999999999999989,0.0028224370437278353,0.5014112185218633
100,1500,0.2,0.05,0.125,0.9999999999999989,0.002822432244095766,0.5014112161220473
100,1500,0.2,0.05,0.15000000000000002,0.999999999999999,0.0028222555259916344,0.5014111277629953
100,1500,0.2,0.05,0.17500000000000002,0.999999999999999,0.002822413732755796,0.5014112068663774
100,1500,0.2,0.05,0.2,0.9999999999999991,0.00282243072507262,0.5014112153625359
100,1500,0.2,0.05,0.225,0.999999999999999,0.002822439120094339,0.5014112195600466
100,1500,0.2,0.05,0.25,0.9999999999999991,0.0028224523614588585,0.501411226180729
100,1500,0.2,0.05,0.275,0.9999999999999992,0.0028224692143804493,0.5014112346071898
100,1500,0.2,0.05,0.30000000000000004,0.9999999999999991,0.002822241486265439,0.5014111207431323
100,1500,0.2,0.05,0.325,0.9999999999999993,0.0028223033917339556,0.5014111516958667
100,1500,0.2,0.05,0.35000000000000003,0.9999999999999991,0.0028223506762115394,0.5014111753381053
100,1500,0.2,0.05,0.375,0.9999999999999992,0.0028223830031421644,0.5014111915015707
100,1500,0.2,0.05,0.4,0.9999999999999991,0.0028224032427178127,0.5014112016213584
100,1500,0.2,0.05,0.42500000000000004,0.9999999999999993,0.0028224150948122887,0.5014112075474058
100,1500,0.2,0.05,0.45,0.9999999999999993,0.0028224217462500525,0.5014112108731247
100,1500,0.2,0.05,0.47500000000000003,0.9999999999999993,0.0028224254636197775,0.5014112127318096
100,1500,0.2,0.05,0.5,0.9999999999999993,0.0028224276780605684,0.50141121383903
100,1500,0.2,0.05,0.525,0.9999999999999994,0.00282242922180088,0.5014112146109002
100,1500,0.2,0.05,0.55,0.9999999999999994,0.0028224305522031906,0.5014112152761013
100,1500,0.2,0.05,0.5750000000000001,0.9999999999999996,0.0028224319137823864,0.501411215956891
100,1500,0.2,0.05,0.6000000000000001,0.9999999999999996,0.0028224334398246455,0.5014112167199121
100,1500,0.2,0.05,0.625,0.9999999999999996,0.0028224352102216494,0.5014112176051106
100,1500,0.2,0.05,0.65,0.9999999999999996,0.002822437281968001,0.5014112186409838
100,1500,0.2,0.05,0.675,0.9999999999999996,0.0028224397042583356,0.501411219852129
100,1500,0.2,0.05,0.7000000000000001,0.9999999999999996,0.002822442525611985,0.5014112212628058
100,1500,0.2,0.05,0.7250000000000001,0.9999999999999997,0.0028224457971855943,0.5014112228985926
100,1500,0.2,0.05,0.75,0.9999999999999997,0.0028224495744141017,0.5014112247872069
100,1500,0.2,0.05,0.775,0.9999999999999998,0.0028224539180036253,0.5014112269590018
100,1500,0.2,0.05,0.8,0.9999999999999998,0.0028224588947368882,0.5014112294473684
100,1500,0.2,0.05,0.8250000000000001,0.9999999999999998,0.0028224645782917086,0.5014112322891457
100,1500,0.2,0.05,0.8500000000000001,0.9999999999999998,0.002822471050163472,0.5014112355250816
100,1500,0.2,0.05,0.875,0.9999999999999999,0.002822478400741832,0.5014112392003709
100,1500,0.2,0.05,0.9,0.9999999999999999,0.00282224164976666,0.5014111208248833
100,1500,0.2,0.05,0.925,0.9999999999999999,0.002822279734931154,0.5014111398674655
100,1500,0.2,0.05,0.9500000000000001,0.9999999999999999,0.0028223227402127088,0.5014111613701063
100,1500,0.2,0.05,0.9750000000000001,1.0,0.0028223712364387797,0.5014111856182194
100,1500,0.2,0.05,1.0,1.0,0.002822425867451892,0.5014112129337259
100,1500,0.30000000000000004,0.05,0.0,0.0,0.0,0.0
100,1500,0.30000000000000004,0.05,0.025,0.025000044099743737,5.6943342060139714e-15,0.012500022049874715
100,1500,0.30000000000000004,0.05,0.05,0.05000561854249917,1.1291108906600333e-13,0.02500280927130604
100,1500,0.30000000000000004,0.05,0.07500000000000001,0.07510106942834827,7.682680086694771e-13,0.03755053471455827
100,1500,0.30000000000000004,0.05,0.1,0.10078709445839856,3.4040802263760193e-12,0.05039354723090132
100,1500,0.30000000000000004,0.05,0.125,0.12913320697755595,1.2900437062723113e-11,0.06456660349522819
100,1500,0.30000000000000004,0.05,0.15000000000000002,0.9999999999999956,8.543581279385041e-06,0.5000042717906374
100,1500,0.30000000000000004,0.05,0.17500000000000002,0.9999999999999957,8.54358782099184e-06,0.5000042717939084
100,1500,0.30000000000000004,0.05,0.2,0.9999999999999958,8.543580167387496e-06,0.5000042717900816
100,1500,0.30000000000000004,0.05,0.225,0.999999999999996,8.543516340618498e-06,0.5000042717581683
100,1500,0.30000000000000004,0.05,0.25,0.9999999999999961,8.543582209817738e-06,0.500004271791103
100,1500,0.30000000000000004,0.05,0.275,0.9999999999999962,8.543587910336219e-06,0.5000042717939532
100,1500,0.30000000000000004,0.05,0.30000000000000004,0.9999999999999963,8.543431879949139e-06,0.5000042717159382
100,1500,0.30000000000000004,0.05,0.325,0.9999999999999964,8.543573266348458e-06,0.5000042717866314
100,1500,0.30000000000000004,0.05,0.35000000000000003,0.9999999999999964,8.543579801503532e-06,0.5000042717898989
100,1500,0.30000000000000004,0.05,0.375,0.9999999999999968,8.543581333167522e-06,0.500004271790665
100,1500,0.30000000000000004,0.05,0.4,0.9999999999999969,8.543583101618213e-06,0.5000042717915493
100,1500,0.30000000000000004,0.05,0.42500000000000004,0.999999999999997,8.54358494172663e-06,0.5000042717924693
100,1500,0.30000000000000004,0.05,0.45,0.9999999999999971,8.543586571562492e-06,0.5000042717932843
100,1500,0.30000000000000004,0.05,0.47500000000000003,0.9999999999999971,8.543587829953943e-06,0.5000042717939135
100,1500,0.30000000000000004,0.05,0.5,0.9999999999999974,8.542582755204915e-06,0.5000042712913764
100,1500,0.30000000000000004,0.05,0.525,0.9999999999999976,8.543046874345989e-06,0.500004271523436
100,1500,0.30000000000000004,0.05,0.55,0.9999999999999977,8.543312856891143e-06,0.5000042716564272
100,1500,0.30000000000000004,0.05,0.5750000000000001,0.9999999999999978,8.543454129233344e-06,0.5000042717270635
100,1500,0.30000000000000004,0.05,0.6000000000000001,0.9999999999999979,8.543524024349735e-06,0.5000042717620111
100,1500,0.30000000000000004,0.05,0.625,0.999999999999998,8.543556319109719e-06,0.5000042717781585
100,1500,0.30000000000000004,0.05,0.65,0.9999999999999982,8.543570283592818e-06,0.500004271785141
100,1500,0.30000000000000004,0.05,0.675,0.9999999999999983,8.543575974309806e-06,0.5000042717879863
100,1500,0.30000000000000004,0.05,0.7000000000000001,0.9999999999999984,8.543578224075114e-06,0.5000042717891112
100,1500,0.30000000000000004,0.05,0.7250000000000001,0.9999999999999986,8.543579176343728e-06,0.5000042717895874
100,1500,0.30000000000000004,0.05,0.75,0.9999999999999987,8.5435797096964e-06,0.5000042717898542
100,1500,0.30000000000000004,0.05,0.775,0.9999999999999989,8.543580159349955e-06,0.5000042717900791
100,1500,0.30000000000000004,0.05,0.8,0.9999999999999989,8.543580648437734e-06,0.5000042717903237
100,1500,0.30000000000000004,0.05,0.8250000000000001,0.9999999999999991,8.543581225914131e-06,0.5000042717906125
100,1500,0.30000000000000004,0.05,0.8500000000000001,0.9999999999999992,8.54358191847033e-06,0.5000042717909589
100,1500,0.30000000000000004,0.05,0.875,0.9999999999999993,8.54358274817907e-06,0.5000042717913737
100,1500,0.30000000000000004,0.05,0.9,0.9999999999999994,8.54358373795849e-06,0.5000042717918687
100,1500,0.30000000000000004,0.05,0.925,0.9999999999999996,8.543584913207893e-06,0.5000042717924564
100,1500,0.30000000000000004,0.05,0.9500000000000001,0.9999999999999998,8.543586302395662e-06,0.5000042717931511
100,1500,0.30000000000000004,0.05,0.9750000000000001,0.9999999999999999,8.543587937407656e-06,0.5000042717939687
100,1500,0.30000000000000004,0.05,1.0,1.0,8.54357830863168e-06,0.5000042717891543
100,1500,0.4,0.05,0.0,0.0,0.0,0.0
100,1500,0.4,0.05,0.025,0.02500000009446272,2.840518783954802e-17,0.012500000047231374
100,1500,0.4,0.05,0.05,0.050000023097367445,3.1864293621937105e-16,0.025000011548683882
100,1500,0.4,0.05,0.07500000000000001,0.07500076097109637,1.7471835889779481e-15,0.03750038048554906
100,1500,0.4,0.05,0.1,0.10000972357537882,6.720953389789509e-15,0.05000486178769277
100,1500,0.4,0.05,0.125,0.1250704567468772,2.0852962387750698e-14,0.06253522837344902
100,1500,0.4,0.05,0.15000000000000002,0.15035036552059566,5.6166578668066585e-14,0.07517518276032592
100,1500,0.4,0.05,0.17500000000000002,0.17635061458555445,1.3848958485713625e-13,0.08817530729284648
100,1500,0.4,0.05,0.2,0.2044870968843729,3.3212095507781363e-13,0.1022435484423525
100,1500,0.4,0.05,0.225,0.24048004532557885,9.024133989734522e-13,0.12024002266324063
100,1500,0.4,0.05,0.25,0.9999999999997969,3.75892744894297e-08,0.5000000187945357
100,1500,0.4,0.05,0.275,0.9999999999998037,3.758928568724061e-08,0.5000000187945447
100,1500,0.4,0.05,0.30000000000000004,0.9999999999998105,3.7588923580030016e-08,0.5000000187943671
100,1500,0.4,0.05,0.325,0.9999999999998173,3.7589282339856946e-08,0.5000000187945498
100,1500,0.4,0.05,0.35000000000000003,0.9999999999998239,3.758904510565452e-08,0.5000000187944346
100,1500,0.4,0.05,0.375,0.9999999999998308,3.758922859780946e-08,0.5000000187945297
100,1500,0.4,0.05,0.4,0.9999999999998376,3.7589277079473256e-08,0.5000000187945574
100,1500,0.4,0.05,0.42500000000000004,0.9999999999998443,3.758928508085318e-08,0.5000000187945647
100,1500,0.4,0.05,0.45,0.9999999999998512,3.758928570309266e-08,0.5000000187945685
100,1500,0.4,0.05,0.47500000000000003,0.9999999999998579,3.758896345982677e-08,0.5000000187944107
100,1500,0.4,0.05,0.5,0.9999999999998646,3.758914715605696e-08,0.5000000187945058
100,1500,0.4,0.05,0.525,0.9999999999998714,3.75891878101315e-08,0.5000000187945296
100,1500,0.4,0.05,0.55,0.9999999999998781,3.758922055453113e-08,0.5000000187945494
100,1500,0.4,0.05,0.5750000000000001,0.999999999999885,3.758924598890241e-08,0.5000000187945655
100,1500,0.4,0.05,0.6000000000000001,0.9999999999998916,3.7589263488511675e-08,0.5000000187945776
100,1500,0.4,0.05,0.625,0.9999999999998985,3.7589274273357075e-08,0.5000000187945864
100,1500,0.4,0.05,0.65,0.9999999999999052,3.758928029282966e-08,0.5000000187945928
100,1500,0.4,0.05,0.675,0.9999999999999121,3.7589283356024605e-08,0.5000000187945978
100,1500,0.4,0.05,0.7000000000000001,0.9999999999999187,3.7589284780551155e-08,0.5000000187946018
100,1500,0.4,0.05,0.7250000000000001,0.9999999999999256,3.7589285384977e-08,0.5000000187946055
100,1500,0.4,0.05,0.75,0.9999999999999323,3.7589285617789384e-08,0.500000018794609
100,1500,0.4,0.05,0.775,0.999999999999939,3.758928569854555e-08,0.5000000187946124
100,1500,0.4,0.05,0.8,0.9999999999999458,3.7589285723508526e-08,0.5000000187946158
100,1500,0.4,0.05,0.8250000000000001,0.9999999999999526,3.758878568469007e-08,0.5000000187943692
100,1500,0.4,0.05,0.8500000000000001,0.9999999999999594,3.758905599684948e-08,0.5000000187945077
100,1500,0.4,0.05,0.875,0.9999999999999661,3.7589122067007737e-08,0.5000000187945441
100,1500,0.4,0.05,0.9,0.9999999999999729,3.7589149678880904e-08,0.5000000187945612
100,1500,0.4,0.05,0.925,0.9999999999999797,3.758917495529811e-08,0.5000000187945773
100,1500,0.4,0.05,0.9500000000000001,0.9999999999999865,3.758920489171089e-08,0.5000000187945957
100,1500,0.4,0.05,0.9750000000000001,0.9999999999999932,3.758924136929218e-08,0.5000000187946173
100,1500,0.4,0.05,1.0,1.0,3.75890568579177e-08,0.5000000187945284
100,1500,0.5,0.05,0.0,0.0,0.0,0.0
100,1500,0.5,0.05,0.025,0.025000000000383004,1.3029116042275857e-18,0.012500000000191502
100,1500,0.5,0.05,0.05,0.05000000010275591,7.224452221552802e-18,0.02500000005137796
100,1500,0.5,0.05,0.07500000000000001,0.07500000454456038,2.600454536432217e-17,0.0375000022722802
100,1500,0.5,0.05,0.1,0.10000008127162885,7.516501738349458e-17,0.05000004063581446
100,1500,0.5,0.05,0.125,0.12500082603197327,1.8878117627490916e-16,0.06250041301598673
100,1500,0.5,0.05,0.15000000000000002,0.1500056641302575,4.2899383860890675e-16,0.07500283206512896
100,1500,0.5,0.05,0.17500000000000002,0.17502896392162712,9.0376643017628e-16,0.08751448196081402
100,1500,0.5,0.05,0.2,0.2001179630468611,1.795172141051054e-15,0.10005898152343146
100,1500,0.5,0.05,0.225,0.2254015603843918,3.408951528638871e-15,0.1127007801921976
100,1500,0.5,0.05,0.25,0.25118964788494147,6.277597696281567e-15,0.12559482394247387
100,1500,0.5,0.05,0.275,0.27819669574716765,1.1432588964554327e-14,0.13909834787358955
100,1500,0.5,0.05,0.30000000000000004,0.3082585633456078,2.1384631238355224e-14,0.1541292816728146
100,1500,0.5,0.05,0.325,0.3496346732091822,4.76856157144701e-14,0.17481733660461493
100,1500,0.5,0.05,0.35000000000000003,0.9999999999753992,1.717095183863483e-10,0.5000000000735544
100,1500,0.5,0.05,0.375,0.9999999999763455,1.7170951842803463e-10,0.5000000000740275
100,1500,0.5,0.05,0.4,0.9999999999772917,1.7170951848950172e-10,0.5000000000745006
100,1500,0.5,0.05,0.42500000000000004,0.9999999999782379,1.7170951797128503e-10,0.5000000000749737
100,1500,0.5,0.05,0.45,0.9999999999791842,1.7170951849767307e-10,0.5000000000754469
100,1500,0.5,0.05,0.47500000000000003,0.9999999999801301,1.7170949900218644e-10,0.5000000000759198
100,1500,0.5,0.05,0.5,0.9999999999810765,1.717095179947754e-10,0.500000000076393
